Spieler,Verein,Liga,Liga (voll),Alter,Altersband,Fuß,Größe (cm),Minuten,PSV-99,Top-5 PSV-99,Speed Flag,Speed Score,Δ PSV-99,HSR P60BIP,Sprint P60BIP,HI-Dist P60BIP,Expl.Acc BIP,BIP Score,BIP Level,Δ HSR BIP,HSR OTIP P30,Sprint OTIP P30,HI-Dist OTIP P30,Expl.Acc OTIP,OTIP Score,OTIP Pass,Δ HSR OTIP,Time→HSR (s),Time→HSR CoD (s),Time→Sprint (s),Time→505° (s),Burst Score,Δ T→HSR,Physical Score,IFI Raw,IFI Percentile,IFI Label,IFI Punkte,Box Threat,Dribbling,Finishing,Involvement,Passing Quality,Pressing,Providing Teammates,Run Quality,Pct_Box Threat,Pct_Dribbling,Pct_Finishing,Pct_Involvement,Pct_Passing Quality,Pct_Pressing,Pct_Providing Teammates,Pct_Run Quality,Lbl_Box Threat,Lbl_Dribbling,Lbl_Finishing,Lbl_Involvement,Lbl_Passing Quality,Lbl_Pressing,Lbl_Providing Teammates,Lbl_Run Quality,Final Total,Final Tier,Spielertyp,Transfer Score,Transferwert (€)
Adam Čičovský,Chrudim,CZE 2,CZE - FNL,24,24+,Right,170.0,388,28.58,28.58,—,0,-0.87,803.19,229.32,1032.52,0.56,1,🔽 LOW,13.6,368.25,79.84,448.08,0.26,0,❌ NO,-18.7,0.64,0.64,1.32,1.99,2,-0.02,2.0,0.181,0.603,AVERAGE,3,0.0619594367030505,-0.2286190040150703,0.1702142670574617,1.0131482457443624,0.6187736846373451,0.4885950378837871,-0.3829397451618895,-0.2895733603935134,0.523,0.388,0.599,0.887,0.744,0.782,0.327,0.361,AVERAGE,BELOW,AVERAGE,STRONG,AVERAGE,STRONG,BELOW,BELOW,5.0,🔴 RISIKO,Keins dominant,-0.171714149348239,
Nemanja Motika,Olimpija,SVN,SVN - 1. SNL,23,U23,Right,179.0,486,28.91,30.34,—,0,-0.54,705.72,259.88,965.6,0.46,0,🔽 LOW,-83.9,353.12,105.55,458.67,0.26,0,❌ NO,-33.8,0.72,,,2.05,0,0.06,0.0,0.8,0.938,ELITE,5,0.6044333450058283,1.6817544700644431,-0.8721400559929576,1.3349918293108738,0.4806420420854896,1.59362058846695,0.0840552063511142,1.4889720718604496,0.75,0.955,0.12,0.924,0.699,0.964,0.528,0.918,STRONG,ELITE,WEAK,ELITE,AVERAGE,ELITE,AVERAGE,ELITE,5.0,🔴 RISIKO,Läufer + Dribbler,0.592275964631068,800000.0
Matic Ivanšek,AŠK Bravo,SVN,SVN - 1. SNL,22,U23,Right,,702,28.34,29.3,—,0,-1.11,858.25,266.17,1124.42,0.93,2,➡ MEDIUM,68.6,336.23,77.05,413.28,0.14,0,❌ NO,-50.7,0.75,0.75,1.65,1.96,0,0.09,2.0,0.14,0.568,AVERAGE,3,0.6946621554585194,-0.6703234104010231,1.0750870457021249,0.4538259320655397,-0.2259448795159107,0.4139929156140531,-0.4328484137271202,-0.1857119715618052,0.784,0.167,0.853,0.721,0.419,0.755,0.309,0.419,STRONG,WEAK,STRONG,AVERAGE,BELOW,STRONG,BELOW,BELOW,5.0,🔴 RISIKO,Keins dominant,0.085003148904536,300000.0
Michal Kohút,Baník Ostrava,CZE 1,CZE - First League,26,24+,Left,183.0,341,27.28,27.28,—,0,-2.17,757.63,157.34,914.97,0.0,0,🔽 LOW,-32.0,341.66,56.83,398.49,0.0,0,❌ NO,-45.2,,,,2.21,0,,0.0,0.775,0.926,ELITE,5,0.0353051043932833,0.3679089366053791,0.3667495661179618,2.0737148815259148,1.4688865252201375,0.4887277095502457,1.6732867711712598,-0.2754786159852889,0.508,0.662,0.673,0.978,0.924,0.784,0.951,0.368,AVERAGE,AVERAGE,AVERAGE,ELITE,ELITE,STRONG,ELITE,BELOW,5.0,🔴 RISIKO,Keins dominant,0.6544235427780256,450000.0
Dan Ožvolda,Komárno,SVK,SVK - Niké Liga,30,24+,Right,180.0,240,27.38,27.38,—,0,-2.07,744.0,161.08,905.08,0.46,0,🔽 LOW,-45.6,286.48,65.68,352.17,0.0,0,❌ NO,-100.4,0.77,,,2.39,0,0.11,0.0,1.017,0.971,ELITE,5,0.7072325616554819,0.2394541232783534,-0.4593824119498452,1.9662235247120503,1.1580921945017637,-0.0157993433903703,2.5141372696547584,2.023870158589933,0.789,0.612,0.445,0.973,0.884,0.55,0.989,0.973,STRONG,AVERAGE,BELOW,ELITE,STRONG,AVERAGE,ELITE,ELITE,5.0,🔴 RISIKO,Tiefenläufer,1.0702923132720243,150000.0
Václav Prošek,Viktoria Žižkov,CZE 2,CZE - FNL,33,24+,Right,177.0,864,28.86,30.84,—,0,-0.59,635.88,226.67,862.56,0.61,0,🔽 LOW,-153.7,319.67,124.58,444.25,0.12,1,❌ NO,-67.2,0.65,0.71,1.39,1.95,1,-0.01,2.0,0.325,0.716,AVERAGE,3,0.067912773106297,0.5479091194890888,1.105763270732109,0.1743579274567677,0.3733627030337839,-0.5634739867915315,0.0072312418902279,0.888304781314305,0.528,0.728,0.857,0.593,0.672,0.243,0.495,0.813,AVERAGE,AVERAGE,STRONG,AVERAGE,AVERAGE,WEAK,BELOW,STRONG,5.0,🔴 RISIKO,Keins dominant,-0.0279656102656983,150000.0
Stanislav Olejník,Tatran Prešov,SVK,SVK - Niké Liga,24,24+,Right,178.0,434,30.35,30.6,🟠 MEDIUM,1,0.9,711.0,296.93,1007.93,1.32,2,➡ MEDIUM,-78.6,317.95,78.0,395.96,0.25,0,❌ NO,-69.0,0.67,0.81,1.42,2.03,0,0.01,4.0,-0.605,0.085,WEAK,1,-0.1916019703916763,-0.2709638796628257,-1.0446706336254574,-0.4642925133127079,-0.4577581245293158,-1.1161564839086733,-0.5616294872325409,-0.7305506181748072,0.41,0.37,0.065,0.299,0.301,0.06,0.247,0.18,BELOW,BELOW,WEAK,BELOW,BELOW,WEAK,WEAK,WEAK,5.0,🔴 RISIKO,Keins dominant,-0.8174455486030134,100000.0
Rajmund Molnár,MTK,HUN,HUN - Nemzeti Bajnokság,24,24+,Right,186.0,376,29.66,29.66,🟠 MEDIUM,1,0.21,730.57,274.32,1004.88,0.57,0,🔽 LOW,-59.0,335.8,110.52,446.32,0.0,0,❌ NO,-51.1,0.67,0.75,1.45,2.07,0,0.01,2.0,0.3,0.691,AVERAGE,3,1.5058838703336703,-0.4339045526867278,1.6445288626694283,-0.1124273543897122,-0.8012127710358184,0.3481398645519922,-0.7113234783910976,0.9606787481121452,0.953,0.292,0.931,0.479,0.174,0.726,0.191,0.835,ELITE,BELOW,ELITE,BELOW,WEAK,AVERAGE,WEAK,STRONG,5.0,🔴 RISIKO,Box-Threat,0.1161480447536262,300000.0
Matej Mikulenka,Sigma Olomouc,CZE 1,CZE - First League,22,U23,,,373,27.54,28.06,—,0,-1.91,988.87,243.64,1232.51,0.0,2,➡ MEDIUM,199.3,425.67,73.85,499.52,0.0,1,❌ NO,38.8,0.79,,,1.99,0,0.13,3.5,-0.308,0.232,WEAK,1,-0.7957318922597346,-0.4926247071910997,-0.6131271762616929,-0.5094496144539435,-0.0627289370334631,0.2793957176582641,0.5747525792256075,-0.8414903128438368,0.149,0.261,0.318,0.274,0.483,0.702,0.744,0.147,WEAK,BELOW,BELOW,BELOW,BELOW,AVERAGE,AVERAGE,WEAK,4.5,🔴 RISIKO,Keins dominant,-0.4311871394338852,325000.0
Pavel Sokol,Prostějov,CZE 2,CZE - FNL,30,24+,Left,167.0,508,28.73,29.48,—,0,-0.72,757.47,220.01,977.48,0.47,0,🔽 LOW,-32.1,389.08,100.79,489.88,0.0,1,❌ NO,2.2,0.73,0.82,,2.11,0,0.07,1.5,0.132,0.561,AVERAGE,3,-0.8558434512214583,-0.392107549539398,-0.6371059753842764,0.0390604852763061,1.2243485456676984,0.914418313716882,1.0356902574501323,-0.2717788582882953,0.125,0.316,0.29,0.541,0.902,0.878,0.869,0.37,WEAK,BELOW,BELOW,AVERAGE,ELITE,STRONG,STRONG,BELOW,4.5,🔴 RISIKO,Keins dominant,-0.1570841425743378,175000.0
Robi Saarma,Pardubice,CZE 1,CZE - First League,25,24+,Right,184.0,391,28.43,28.58,—,0,-1.02,786.03,320.42,1106.45,1.18,2,➡ MEDIUM,-3.6,360.2,128.12,488.32,0.25,1,❌ NO,-26.7,0.73,0.77,1.61,2.16,0,0.07,3.5,-0.444,0.173,WEAK,1,-1.1512601942929326,0.2092227979161574,-0.653635422719686,-0.6193481191125384,0.1127383399841879,-0.4621798918880286,-0.516609097473654,-0.4721797314293072,0.056,0.593,0.276,0.232,0.572,0.292,0.267,0.276,WEAK,AVERAGE,BELOW,WEAK,AVERAGE,BELOW,BELOW,BELOW,4.5,🔴 RISIKO,Keins dominant,-0.5016884214639677,450000.0
Solo Traore,Górnik Łęczna,POL 2,POL - I liga,21,U21,,,189,28.43,28.43,—,0,-1.02,649.69,178.88,828.56,0.0,0,🔽 LOW,-139.9,393.3,82.3,475.6,0.0,1,❌ NO,6.4,0.91,0.93,,2.2,0,0.25,1.5,0.127,0.553,AVERAGE,3,0.1855758750685101,0.8935321013418231,0.6237655764000475,0.2664723675990558,-0.3322814135612292,0.6613249288167568,-1.1768566821980175,-0.1082677575595401,0.577,0.84,0.731,0.633,0.376,0.822,0.058,0.454,AVERAGE,STRONG,AVERAGE,AVERAGE,BELOW,STRONG,WEAK,BELOW,4.5,🔴 RISIKO,Keins dominant,-0.3475043364232827,
Filip Kaczmarek,Sparta Praha II,CZE 2,CZE - FNL,19,U21,,,187,29.33,29.33,—,0,-0.12,770.63,324.95,1095.58,0.56,2,➡ MEDIUM,-19.0,326.4,128.93,455.33,0.0,1,❌ NO,-60.5,0.92,,,,0,0.26,3.5,-0.626,0.08,WEAK,1,-1.1948959854101704,-0.6724863930978704,-0.5643865831539352,0.2309131957907871,-0.3597385332877015,-0.9285160245211524,-0.5283686468138914,-0.9875606251156436,0.045,0.162,0.377,0.613,0.358,0.111,0.26,0.103,WEAK,WEAK,BELOW,AVERAGE,BELOW,WEAK,BELOW,WEAK,4.5,🔴 RISIKO,Keins dominant,-0.958804098970926,
Kelvin Ofori,Slovan Bratislava,SVN,SVN - 1. SNL,25,24+,Left,172.0,293,29.3,29.3,—,0,-0.15,666.88,258.3,925.18,2.31,1,🔽 LOW,-122.7,300.8,97.23,398.02,0.0,0,❌ NO,-86.1,0.71,0.75,1.29,2.32,1,0.05,1.5,0.114,0.544,AVERAGE,3,-0.5452651734019952,0.5464022604220167,-0.3673142601079827,0.5125514766266447,1.1864702146845596,0.2399699311835227,-0.0891944591714887,-0.5694289275235811,0.233,0.725,0.475,0.752,0.896,0.687,0.451,0.242,WEAK,AVERAGE,BELOW,STRONG,STRONG,AVERAGE,BELOW,WEAK,4.5,🔴 RISIKO,Keins dominant,-0.185237098189272,600000.0
Soma Szuhodovszki,Debrecen,HUN,HUN - Nemzeti Bajnokság,27,24+,Left,182.0,310,27.78,27.78,—,0,-1.67,751.63,183.49,935.12,2.3,1,🔽 LOW,-38.0,299.44,65.6,365.04,1.11,1,❌ NO,-87.5,0.8,0.81,1.62,2.15,0,0.14,2.5,-0.016,0.449,BELOW,2,-0.5945319616184088,-0.0183791979245116,-0.7440551732259351,0.6171442869446966,0.7351754646694609,0.6143237525636953,-1.1490865686915024,0.4080794823042549,0.203,0.466,0.194,0.779,0.775,0.82,0.065,0.664,WEAK,BELOW,WEAK,STRONG,STRONG,STRONG,WEAK,AVERAGE,4.5,🔴 RISIKO,Keins dominant,-0.244019027677301,600000.0
Roshaun Mathurin,Trenčín,SVK,SVK - Niké Liga,22,U23,Right,,564,29.07,30.44,—,0,-0.38,634.94,220.28,855.22,2.01,1,🔽 LOW,-154.7,321.61,92.17,413.78,0.44,0,❌ NO,-65.3,0.79,0.92,1.52,1.99,0,0.13,1.0,0.215,0.628,AVERAGE,3,-0.7884991418964824,1.428593342736406,-0.7514884687470296,0.1183472729400196,0.7562171519193613,-0.1996654942002581,1.4400119263303817,-0.2801646110708609,0.151,0.926,0.189,0.581,0.784,0.45,0.929,0.367,WEAK,ELITE,WEAK,AVERAGE,STRONG,BELOW,ELITE,BELOW,4.0,🔴 RISIKO,Dribbler,-0.0950915297615194,
Istvan Atrok,MTK,HUN,HUN - Nemzeti Bajnokság,21,U21,Right,181.0,780,28.82,30.0,—,0,-0.63,756.19,258.96,1015.16,0.65,0,🔽 LOW,-33.4,335.59,85.86,421.45,0.39,0,❌ NO,-51.3,0.71,0.77,1.47,2.1,0,0.05,0.0,0.468,0.8,STRONG,4,0.2187870200658176,0.3044022771367737,0.4154596174152423,0.507946811517098,0.3309190711718113,1.118625833823736,0.4290918219251938,0.4201018331579751,0.595,0.632,0.682,0.75,0.644,0.909,0.691,0.668,AVERAGE,AVERAGE,AVERAGE,STRONG,AVERAGE,ELITE,AVERAGE,AVERAGE,4.0,🔴 RISIKO,Keins dominant,0.2797351577117013,
Jakub Zeronik,Táborsko,CZE 2,CZE - FNL,25,24+,,169.0,271,28.24,28.24,—,0,-1.21,919.3,304.46,1223.76,0.79,3,🔼 HIGH,129.7,374.92,118.06,492.98,0.0,0,❌ NO,-12.0,0.81,0.77,,2.09,0,0.15,3.0,-0.51,0.128,WEAK,1,0.110269360033393,-0.6920900464279336,-0.8814362418223077,-1.0617715379513188,-0.7209538625727798,-0.8083638682193076,-0.3996281414437156,0.3715003106280114,0.552,0.154,0.113,0.105,0.2,0.16,0.321,0.646,AVERAGE,WEAK,WEAK,WEAK,WEAK,WEAK,BELOW,AVERAGE,4.0,🔴 RISIKO,Keins dominant,-0.7163469088309905,225000.0
Soma Novothny,Várda SE,HUN,HUN - Nemzeti Bajnokság,32,24+,Right,185.0,402,28.22,28.5,—,0,-1.23,751.21,197.98,949.19,0.92,0,🔽 LOW,-38.4,385.31,133.53,518.84,0.27,2,✅ YES,-1.6,0.85,,,2.09,0,0.19,3.0,-0.545,0.105,WEAK,1,0.2761420314483647,-0.6106445016685894,0.3592558212020215,-0.6330733044463835,-1.1777953553533935,-1.462910015773081,-0.4592028873944143,-0.6554005806396278,0.624,0.181,0.67,0.223,0.062,0.018,0.29,0.214,AVERAGE,WEAK,AVERAGE,WEAK,WEAK,WEAK,BELOW,WEAK,4.0,🔴 RISIKO,Keins dominant,-0.7657878207021395,300000.0
Jakub Lopatář,Vysočina Jihlava,CZE 2,CZE - FNL,21,U21,,178.0,184,27.07,27.07,—,0,-2.38,770.94,123.33,894.27,1.24,0,🔽 LOW,-18.7,387.7,102.32,490.02,1.39,2,✅ YES,0.8,,,,2.09,0,,3.0,-0.688,0.063,WEAK,1,-0.5646754963264424,0.0135260715188802,-0.784923933595499,-0.4853326926300769,-0.5144046669744161,-1.3466736138929651,-0.3391751783171863,-1.4848718338307123,0.227,0.486,0.169,0.296,0.285,0.029,0.348,0.015,WEAK,BELOW,WEAK,BELOW,BELOW,WEAK,BELOW,WEAK,4.0,🔴 RISIKO,Keins dominant,-0.8338083198716999,
Krystian Wachowiak,Stal Rzeszów,POL 2,POL - I liga,25,24+,Left,175.0,1639,29.14,31.18,—,0,-0.31,750.24,255.14,1005.38,0.89,0,🔽 LOW,-39.4,327.43,90.5,417.93,0.2,0,❌ NO,-59.5,0.6,0.62,1.22,1.8,4,-0.06,2.0,-0.146,0.348,BELOW,2,0.4312212925364496,0.2198069778705069,-1.3708226100453764,0.0102237146732339,-0.4138474769796492,0.1492575380860364,-0.5068122678229854,0.3139689420984631,0.691,0.601,0.022,0.53,0.332,0.641,0.272,0.626,AVERAGE,AVERAGE,WEAK,AVERAGE,BELOW,AVERAGE,BELOW,AVERAGE,4.0,🔴 RISIKO,Keins dominant,-0.4741244472986856,250000.0
Marek Havran,Baník Ostrava,CZE 1,CZE - First League,20,U21,,,504,28.57,29.4,—,0,-0.88,794.32,258.58,1052.9,0.66,1,🔽 LOW,4.7,355.07,96.48,451.55,0.23,0,❌ NO,-31.8,0.69,0.76,1.87,2.1,0,0.03,1.0,0.345,0.735,AVERAGE,3,0.2440057657338584,1.3212362871372068,-0.7262733731207933,-0.361550004119283,0.5912812530290426,0.3721774176718178,0.1238750342673368,1.1962469272450855,0.608,0.909,0.218,0.339,0.735,0.737,0.548,0.88,AVERAGE,ELITE,WEAK,BELOW,AVERAGE,AVERAGE,AVERAGE,STRONG,4.0,🔴 RISIKO,Läufer + Dribbler,0.2225874760588181,
Marcel Čermák,Dukla Praha,CZE 1,CZE - First League,28,24+,Left,177.0,738,26.31,26.98,—,0,-3.14,951.75,122.26,1074.01,0.0,1,🔽 LOW,162.1,436.66,38.26,474.92,0.0,1,❌ NO,49.8,0.84,0.94,,1.89,1,0.18,3.0,-0.295,0.244,WEAK,1,-0.5413821057737694,-0.5376529853139761,-0.9836490966602136,-0.9006726649540558,0.7843008124776353,-1.1159754060508131,1.2292526915382047,-0.2934910093646706,0.238,0.232,0.082,0.143,0.791,0.062,0.904,0.359,WEAK,WEAK,WEAK,WEAK,STRONG,WEAK,ELITE,BELOW,4.0,🔴 RISIKO,Keins dominant,-0.4089359489954939,350000.0
Dominik Gembicky,Viktoria Žižkov,CZE 2,CZE - FNL,27,24+,Right,180.0,315,29.48,29.94,🟠 MEDIUM,1,0.03,723.73,283.04,1006.76,0.67,0,🔽 LOW,-65.9,303.59,94.01,397.61,0.37,0,❌ NO,-83.3,0.78,0.85,1.75,2.16,0,0.12,2.0,-0.008,0.456,BELOW,2,0.251814337478141,0.0089199718702103,0.6733222655755946,-0.3749727212259044,-0.2467341133851388,-0.2791025971560541,-0.7436064773735777,0.6488710905069717,0.615,0.477,0.751,0.332,0.412,0.388,0.176,0.753,AVERAGE,BELOW,STRONG,BELOW,BELOW,BELOW,WEAK,STRONG,4.0,🔴 RISIKO,Keins dominant,-0.3637424129143778,
Samuel Štefánik,Podbrezová,SVK,SVK - Niké Liga,35,24+,Right,177.0,298,28.23,28.23,—,0,-1.22,627.96,170.85,798.81,0.38,0,🔽 LOW,-161.6,329.15,76.09,405.24,0.41,0,❌ NO,-57.8,0.77,0.77,,2.14,0,0.11,0.0,0.368,0.751,STRONG,4,-1.1943390799363425,0.4592397311702048,-0.5396166495682337,1.3550837867193588,3.980205626865729,-0.9956356969000572,1.3284891580784697,-1.446085461359915,0.047,0.682,0.41,0.927,1.0,0.089,0.913,0.02,WEAK,AVERAGE,BELOW,ELITE,ELITE,WEAK,ELITE,WEAK,4.0,🔴 RISIKO,Keins dominant,0.1073908015827173,150000.0
Alioune Sylla,DAC,SVK,SVK - Niké Liga,23,U23,,180.0,415,28.0,28.72,—,0,-1.45,806.76,212.96,1019.72,0.58,1,🔽 LOW,17.2,357.81,109.12,466.93,0.0,0,❌ NO,-29.1,0.77,0.78,,2.12,0,0.11,1.0,0.105,0.534,AVERAGE,3,0.1969491655160214,0.4826417100343091,1.0515540796459175,0.6630923022942347,-0.0066142968808727,-0.6459170336758245,-0.7566768956982615,-0.1467312542094527,0.581,0.699,0.848,0.793,0.512,0.211,0.171,0.436,AVERAGE,AVERAGE,STRONG,STRONG,AVERAGE,WEAK,WEAK,BELOW,4.0,🔴 RISIKO,Keins dominant,-0.2113198918187467,
Jaša Martinčič,Radomlje,SVN,SVN - 1. SNL,25,24+,,174.0,920,28.76,30.28,—,0,-0.69,698.31,227.08,925.38,0.6,0,🔽 LOW,-91.3,276.18,50.67,326.85,0.12,0,❌ NO,-110.7,0.66,0.67,1.44,2.06,2,0.0,1.0,0.294,0.68,AVERAGE,3,1.0174572811439422,-0.2918749804090554,3.240737704083515,-0.969108050652148,-0.4120970740973479,-0.8040360055298028,0.2495458395260995,0.3223411376288454,0.871,0.358,0.993,0.123,0.334,0.162,0.63,0.633,STRONG,BELOW,ELITE,WEAK,BELOW,WEAK,AVERAGE,AVERAGE,4.0,🔴 RISIKO,Box-Threat,0.1027082108658425,150000.0
Dominik Hollý,Jablonec,CZE 1,CZE - First League,23,U23,Right,181.0,312,29.22,29.22,—,0,-0.23,660.33,263.82,924.14,1.96,1,🔽 LOW,-129.3,285.95,98.25,384.2,0.37,0,❌ NO,-101.0,0.6,0.79,,2.24,1,-0.06,1.5,-0.277,0.253,BELOW,2,1.5132945592669875,-1.3736055124795892,1.219144355929357,-1.3650711312190218,-1.3571090564271406,-0.0151829882296342,-0.5759803212427872,-0.264519651543591,0.956,0.038,0.88,0.056,0.04,0.552,0.238,0.376,ELITE,WEAK,STRONG,WEAK,WEAK,AVERAGE,WEAK,BELOW,3.5,🔴 RISIKO,Box-Threat,-0.2811418106818666,700000.0
Luka Khorkheli,Spartak Trnava,SVK,SVK - Niké Liga,26,24+,,,288,28.3,28.3,—,0,-1.15,816.21,191.35,1007.56,0.41,1,🔽 LOW,26.6,404.04,69.41,473.46,0.0,1,❌ NO,17.1,0.73,0.78,,2.09,0,0.07,2.5,-0.452,0.165,WEAK,1,-1.0673808488690126,-0.3749368430192184,-0.7744846762031773,-0.1444776516389037,-0.99948448102381,1.988059138318404,-1.26787074025665,-0.9793360902395676,0.08,0.321,0.176,0.466,0.118,0.987,0.045,0.105,WEAK,BELOW,WEAK,BELOW,WEAK,ELITE,WEAK,WEAK,3.5,🔴 RISIKO,Keins dominant,-0.8154675923463719,275000.0
Benedikt Mioč,Miedź Legnica,POL 2,POL - I liga,32,24+,Right,173.0,246,26.27,26.27,—,0,-3.18,808.51,123.99,932.51,0.93,1,🔽 LOW,18.9,392.76,39.4,432.17,0.0,1,❌ NO,5.8,0.92,,,2.59,0,0.26,2.5,-0.435,0.181,WEAK,1,-0.6222760916432968,-1.9273866900521668,0.5825306822458625,-0.3177473064507138,0.0850013706630831,-0.8858812524344807,0.3831788599670124,-0.7774722877833584,0.2,0.009,0.722,0.368,0.555,0.123,0.675,0.163,WEAK,WEAK,AVERAGE,BELOW,AVERAGE,WEAK,AVERAGE,WEAK,3.5,🔴 RISIKO,Keins dominant,-0.7830978594140886,300000.0
Damian Kądzior,Tychy 71,POL 2,POL - I liga,34,24+,Right,174.0,907,27.87,29.28,—,0,-1.58,658.07,174.53,832.6,0.87,0,🔽 LOW,-131.5,361.27,88.92,450.19,0.38,0,❌ NO,-25.6,0.75,0.75,1.52,1.91,1,0.09,0.5,0.122,0.55,AVERAGE,3,0.0729737192379764,0.9634716020636872,0.6360177722723906,0.6036304730973293,0.8837147694428357,-1.317858391182935,-0.2621065909173071,-0.6005116543975751,0.535,0.858,0.739,0.777,0.817,0.033,0.377,0.23,AVERAGE,STRONG,AVERAGE,STRONG,STRONG,WEAK,BELOW,WEAK,3.5,🔴 RISIKO,Keins dominant,-0.3142264288811943,350000.0
Jan Kalabiška,Zlín,CZE 1,CZE - First League,40,24+,Left,188.0,487,27.33,27.9,—,0,-2.12,708.55,171.82,880.36,0.79,0,🔽 LOW,-81.1,375.13,78.18,453.31,0.46,1,❌ NO,-11.8,0.74,0.83,1.75,2.23,0,0.08,1.5,-0.279,0.25,BELOW,2,-1.048760715274032,-1.4650127594944429,-0.9337217846386529,-0.1115307464111214,1.0993616210260302,1.243005648415364,0.3484040002551808,-1.3608452266001718,0.087,0.031,0.1,0.481,0.868,0.931,0.661,0.031,WEAK,WEAK,WEAK,BELOW,STRONG,ELITE,AVERAGE,WEAK,3.5,🔴 RISIKO,Keins dominant,-0.258596656903506,150000.0
Isaac Matondo,Koper,SVN,SVN - 1. SNL,27,24+,Right,172.0,1595,28.3,29.78,—,0,-1.15,743.99,194.66,938.65,1.03,0,🔽 LOW,-45.6,364.41,77.87,442.28,0.23,0,❌ NO,-22.5,0.64,0.67,1.51,1.87,3,-0.02,1.5,0.021,0.477,BELOW,2,0.4031741597948194,0.4843571206910872,-0.9982808917993368,-0.8343068106699166,0.3608338883875687,-0.3327926814109658,0.5834693588989641,0.5015758937792569,0.679,0.701,0.076,0.16,0.664,0.361,0.746,0.711,AVERAGE,AVERAGE,WEAK,WEAK,AVERAGE,BELOW,AVERAGE,AVERAGE,3.5,🔴 RISIKO,Keins dominant,-0.1214343534291953,250000.0
Václav Pilař,Hradec Králové,CZE 1,CZE - First League,38,24+,Right,171.0,1169,27.84,30.04,—,0,-1.61,591.31,138.34,729.65,0.49,0,🔽 LOW,-198.3,246.51,50.54,297.04,0.0,0,❌ NO,-140.4,0.69,0.74,1.38,1.89,1,0.03,0.5,0.173,0.592,AVERAGE,3,-0.249783549290865,0.2006846911868261,0.9133680341799144,0.0574774658135084,0.3831090787669555,-0.2318880621214478,-0.0147516177032219,0.3220227373086221,0.363,0.588,0.815,0.559,0.675,0.43,0.481,0.632,BELOW,AVERAGE,STRONG,AVERAGE,AVERAGE,BELOW,BELOW,AVERAGE,3.5,🔴 RISIKO,Keins dominant,0.0170114452512345,250000.0
Maciej Domański,Stal Mielec,POL 2,POL - I liga,36,24+,Right,167.0,467,27.28,27.28,—,0,-2.17,816.35,159.07,975.42,0.25,1,🔽 LOW,26.8,391.4,71.09,462.49,0.26,1,❌ NO,4.5,0.77,0.78,,2.08,0,0.11,2.5,-0.506,0.131,WEAK,1,-0.6278446000042556,-0.3948304628960525,-0.0159309347808293,-0.7673405581042124,0.654920785574004,-1.798096683368087,-0.1651214801457684,-0.9304893205236916,0.192,0.314,0.552,0.187,0.76,0.005,0.419,0.118,WEAK,BELOW,AVERAGE,WEAK,STRONG,WEAK,BELOW,WEAK,3.5,🔴 RISIKO,Keins dominant,-0.8557694179464677,200000.0
Marek Havlík,Slovácko,CZE 1,CZE - First League,31,24+,Left,176.0,642,27.7,28.34,—,0,-1.75,630.6,156.95,787.54,0.56,0,🔽 LOW,-159.0,349.72,96.8,446.52,0.18,0,❌ NO,-37.2,0.68,0.77,,1.86,1,0.02,0.5,0.216,0.63,AVERAGE,3,-1.3703821505040494,-0.1351618150180348,0.1820104076903879,1.199342288135822,2.523320066111583,-0.1013247199472325,1.0965349586593545,-1.6656333667439165,0.024,0.425,0.601,0.915,0.989,0.505,0.884,0.005,WEAK,BELOW,AVERAGE,ELITE,ELITE,AVERAGE,STRONG,WEAK,3.5,🔴 RISIKO,Keins dominant,0.0703530924796112,1000000.0
Cheick Souaré,Viktoria Plzeň,CZE 1,CZE - First League,24,24+,Left,170.0,903,28.44,29.34,—,0,-1.01,718.05,186.03,904.09,1.08,0,🔽 LOW,-71.6,384.08,107.82,491.9,0.5,1,❌ NO,-2.8,0.73,0.79,1.47,2.16,0,0.07,1.5,-0.074,0.401,BELOW,2,-0.3506228653841629,0.0287384616552678,-0.2512058791721543,-0.1640982118779472,0.9350452673035008,-1.166246087552344,0.5695191851734257,-0.1937417958052149,0.309,0.497,0.503,0.456,0.831,0.051,0.74,0.416,BELOW,BELOW,AVERAGE,BELOW,STRONG,WEAK,AVERAGE,BELOW,3.5,🔴 RISIKO,Keins dominant,-0.2362341852398363,
Eric Ramírez,Bohemians 1905,CZE 1,CZE - First League,28,24+,Right,190.0,345,28.7,28.7,—,0,-0.75,551.93,258.54,810.47,0.36,0,🔽 LOW,-237.7,261.44,130.13,391.58,0.0,1,❌ NO,-125.5,0.78,,,2.55,0,0.12,1.5,-0.238,0.278,BELOW,2,0.7902928217769453,-1.301038537336412,-0.8601856729097516,-0.4380347670292753,-1.1063954432984893,-0.1418603495883639,-0.4619803872531149,1.6124892911699154,0.813,0.045,0.131,0.305,0.076,0.485,0.289,0.931,STRONG,WEAK,WEAK,BELOW,WEAK,BELOW,BELOW,ELITE,3.5,🔴 RISIKO,Tiefenläufer,-0.2979278179234918,700000.0
